r_nm,H2O_B1-H2O_B1_target,H2O_B1-H2O_B1_current,H2O_B1-C12_B1_target,H2O_B1-C12_B1_current,H2O_B1-C12_B2_target,H2O_B1-C12_B2_current,H2O_B1-C12_B3_target,H2O_B1-C12_B3_current,H2O_B1-C12_B4_target,H2O_B1-C12_B4_current,H2O_B1-C4H_B1_target,H2O_B1-C4H_B1_current,H2O_B1-C4H_B2_target,H2O_B1-C4H_B2_current,C12_B1-C12_B1_target,C12_B1-C12_B1_current,C12_B1-C12_B2_target,C12_B1-C12_B2_current,C12_B1-C12_B3_target,C12_B1-C12_B3_current,C12_B1-C12_B4_target,C12_B1-C12_B4_current,C12_B1-C4H_B1_target,C12_B1-C4H_B1_current,C12_B1-C4H_B2_target,C12_B1-C4H_B2_current,C12_B2-C12_B2_target,C12_B2-C12_B2_current,C12_B2-C12_B3_target,C12_B2-C12_B3_current,C12_B2-C12_B4_target,C12_B2-C12_B4_current,C12_B2-C4H_B1_target,C12_B2-C4H_B1_current,C12_B2-C4H_B2_target,C12_B2-C4H_B2_current,C12_B3-C12_B3_target,C12_B3-C12_B3_current,C12_B3-C12_B4_target,C12_B3-C12_B4_current,C12_B3-C4H_B1_target,C12_B3-C4H_B1_current,C12_B3-C4H_B2_target,C12_B3-C4H_B2_current,C12_B4-C12_B4_target,C12_B4-C12_B4_current,C12_B4-C4H_B1_target,C12_B4-C4H_B1_current,C12_B4-C4H_B2_target,C12_B4-C4H_B2_current,C4H_B1-C4H_B1_target,C4H_B1-C4H_B1_current,C4H_B1-C4H_B2_target,C4H_B1-C4H_B2_current,C4H_B2-C4H_B2_target,C4H_B2-C4H_B2_current
5.95,4.44904834350791,0.9851270704691117,0.3362327911752384,0.9758914086315901,0.4080327658855593,0.9675248866309556,0.3086993262969163,0.9767027077346819,0.333494656546455,0.9807592032501411,1.561243800374858,0.9735589237102091,1.482142133321114,0.9994190826212616,1.4130126849771498,0.9592177779484772,1.3713997994458604,0.9842072244382815,1.2315521085905885,1.054790246407271,1.2983828760116358,0.9945512880027023,1.3224176133087464,0.9522623222540483,1.30416338245019,0.9715306759524795,1.4019495147598429,0.9577836633723047,1.2946306174462658,0.9990134330697074,1.223743354278873,1.0608749896804597,1.358926075025859,0.9482058267385891,1.2960503909574983,0.9512481983751835,1.1860128219998145,0.9385255533494178,1.1795275506437035,1.067263970117308,1.10640921481583,0.9826860386199924,1.0607736376694392,0.9157538626149154,1.161427999294688,0.9217259254571121,1.070914877035304,0.943135207344265,1.093225603640206,0.9735589237102091,1.5549900360992115,1.1944125684407614,1.3487848356599703,1.855846698322539,1.4197735112210192,0.6986186721068605
6.050000000000001,4.4279449429497175,0.9948753884002415,0.3383044770953648,0.9882825645013499,0.4111836381512813,0.9730789718759011,0.3160876130588034,0.977149611191747,0.3446311337415379,0.9710681741415675,1.4737676916085172,0.9975518516181376,1.4786720766055506,1.002946674807813,1.3147714931440886,0.9618538755806983,1.2931882360177702,0.9849966267403658,1.1804854687859423,1.0390429463314772,1.2631733998359258,1.0109898657451653,1.3232030721995938,0.9465462505521169,1.3594955211776405,1.0053988671667562,1.2773198258940155,0.9697801539126365,1.2440462983474954,0.9928436422889846,1.165870401494783,1.0408085248299166,1.3006429012132403,0.9328139733420344,1.3594955211776405,0.968125543310818,1.139402575068351,0.908549653798414,1.1175131654240331,1.042083664856567,1.086811715342587,0.9818578205209005,1.142721704308767,0.9887239591259418,1.0930338441873084,0.9422363367091513,1.098582239335467,0.9396801119470757,1.154492228301647,0.937718358059921,1.656592265664582,0.9372824127516954,1.0985822393354672,1.5595943402880077,1.4168223324762872,0.9372824127516954
6.15,4.403703871035622,0.9986561849698303,0.352025132727618,0.9771461534427838,0.4145324941678597,0.9866385388463469,0.3328505131210442,0.9957986907607852,0.3478484829123247,0.979376864012621,1.442842663464937,0.9767664580266141,1.438571089790205,0.9796141736476829,1.2650761630619989,0.9630456463978383,1.2205309846600274,0.9951816857095536,1.1286446887235748,1.0487187393856494,1.2381868225155854,1.020526354737067,1.2843198182026707,0.9957512288337397,1.3450710882432997,0.996700467374096,1.2008347632399934,0.9438691102290243,1.220625908519466,0.9807532598961377,1.1289294603018905,1.050332444904255,1.3725990074804597,0.9872080819705332,1.2577411375598957,0.972969503865189,1.1024591270946538,0.9331302499744886,1.0713106776227306,1.045965947618616,1.1068122010527082,0.9710710267844764,1.0868781905706268,0.9122182372823869,1.0972814620343727,0.9549915012069364,1.0897259063537814,0.9520862559773507,1.1267462115347897,0.9777156965669703,1.307839841152417,0.8226734016421369,1.290964488363377,1.7655836850627293,1.582064323974698,1.1812746279989657
6.25,4.396008385881689,0.9847372290463753,0.3531207585094471,0.985512003541844,0.4204453174912717,0.9702088794019776,0.3299592720064849,0.969059996208294,0.3592787727780918,0.9793080342959523,1.4379422870588965,1.0100981038866443,1.4273725610754016,1.0151531899388522,1.1660584835546042,0.9541997143176337,1.1574309505230262,0.982065353960793,1.088773686960674,1.0427263865872902,1.2512717351243134,0.9953923990075235,1.2389557065870196,0.9742529482437152,1.2564187321249671,0.8474162436610428,1.0717340074963655,0.97165345495703,1.236566029408147,0.9991607358828059,1.0713106614227266,1.0558696103230314,1.2545805189104464,0.9972306121173877,1.2582569453394878,0.9687383089140338,1.0743335009310415,0.9402738574244984,1.058443168921081,1.0291236095740757,1.0771929437091892,0.9237020877216356,1.081788476745491,0.9494370712601489,1.0388689833579636,0.9590273447072539,1.0523770653131583,0.9135919156172198,1.045024212455075,0.9145110221721666,1.7360902581585105,1.0416540956064801,1.23160285372896,1.8106399132453828,1.2867492501645432,0.7965590142873084
6.3500000000000005,4.394842355538779,0.9857343055051532,0.3646579549351149,0.9787132248814591,0.4288103310871721,0.9871273806084695,0.3350525905068581,0.9718127267984612,0.3705345084757613,0.9792919763335814,1.430851748457378,0.9625081842220465,1.3845516296522855,1.0635670916311142,1.1125339347688403,0.9475874591393447,1.0726490985479988,0.9925142210474549,1.043533446914796,1.0375677956280607,1.25010320773752,0.9994592384729238,1.2118165710332864,0.9856582423069431,1.137914458325158,0.9153176812028342,1.0594704730458318,0.9599989121918533,1.2283777673751302,0.9901101765540233,1.0303557207933465,1.0417526138203304,1.114764398922612,0.9740832132644948,1.2661301719392604,0.9527139288784364,1.0582113400557942,0.9303193505445504,1.0134383696914853,1.040149917491376,1.0239449351126226,0.9892197897046194,1.0292872565132103,0.9963428844999723,1.0330286802550444,0.9171883929672587,1.0426430600146792,1.012369847789516,1.0355199648138955,0.9206600022993489,1.3256871623680346,1.1278233425975517,1.3890035641527747,2.074601359146522,1.3850462890412305,0.9299595982821917
6.45,4.374505026804476,0.9945663614095602,0.3723812961785219,0.9832505345361611,0.4539772441592385,0.9852785669723396,0.3481312048167224,0.9687091104724982,0.3772572042281363,0.9649550929842529,1.434725156191876,0.9997768414096996,1.4416290967931,0.996324871305566,1.0512818642772943,0.9541733525213858,1.0264433688869847,1.0031425122612312,1.0260118725994083,1.0404237893858743,1.2388258416321394,0.9891620333394899,1.1443281546528887,0.9113201074912757,1.1132604219473805,1.020920158297518,1.0193772902867897,0.9475483593922405,1.2674771951272192,1.0076300733966048,1.0184175379380618,1.0298089813156635,1.1391501992019708,0.9751815544177476,1.17625887993355,0.9605106814751797,1.0286174128086296,0.938133895471876,0.9976194168768744,1.0223009463391728,0.9794965727986642,0.9354838982202109,0.9751816099228992,0.9467028010586452,1.024084522514897,0.9423181016587046,0.9751816099228992,0.9553327263189793,1.0373170753339158,0.9441138234805451,1.476676184150739,0.9013477494126556,1.070110793189721,1.8899536320131716,1.476676184150739,0.9013477494126556
6.550000000000001,4.354108393019416,0.9942875505596863,0.3829813439318097,0.9797342573749205,0.4631509336808917,0.977642149202008,0.3598007840565532,0.9655497639625737,0.3911824084364131,0.9776003070385497,1.4406257698647682,0.9640434460780988,1.4460652514239438,0.9874750576147192,0.979529328791412,0.9529869713703373,0.9749224640676464,0.9932492761719351,0.9925798580520476,1.0396940776105925,1.2611228784119684,0.9811150487690428,1.0837120952511616,0.9824539979997292,1.095427901686309,1.02429616145798,0.9746266103697772,0.9381097576962927,1.259867613436774,0.9752571458848878,0.9836256345623274,1.008814560978404,1.0971015883199018,0.9807803114613991,1.0728331321328102,0.9565118566556137,0.9888275878669258,0.9436887128240594,0.9776003626813944,1.032748278476523,0.945632947979778,0.9439592076181385,1.0067225101059054,0.9431223643489733,0.979191210279575,0.9240778402537277,0.9791066806516286,0.9414486778106433,0.9874751138195912,0.9556750133864487,1.4319318976291748,1.0042119229979976,1.2971071410341868,1.6987918364049328,1.3947388613271183,1.0042119229979976
6.65,4.314102688755076,1.0037341000538895,0.3992751097107519,0.9754960975329435,0.472870654028116,0.9813415237759107,0.368992552589542,0.9768356743802902,0.3969612950245469,0.976186182575516,1.4804354667701043,1.0006233117301437,1.4114269585850434,0.9985936498402247,0.9294621886743673,0.9499637710231498,0.9382721518762016,0.9756178772463386,0.9739130166917812,1.023761457275221,1.2945996135517792,0.9933977154020304,0.99940557148012,0.9961580555723217,0.991286923458348,0.9677427891134535,0.9368427777850687,0.9619367260101473,1.3139219958435968,0.9748871989659678,0.9676616577150168,1.0410541765773322,0.9458224945364254,0.9937224613044187,1.0132072731171322,0.9222783627792644,0.9862107182810956,0.9409430515123982,0.9858474292837862,1.0336662072980265,0.9377038465146535,0.9920987317924834,0.9441987649320712,0.9506936292381326,0.956852374929638,0.9069923435355695,0.9506936833494886,0.9628716005776475,0.9888513290518164,0.9945343260603864,1.4433152038705532,0.7757818779246609,1.1284920750263083,1.8591702911659842,1.731978244644664,1.0464034632472172
6.75,4.291407346104367,0.9885093276233659,0.415900157467981,0.9759626955530141,0.4855977113293733,0.9712347667868617,0.38434123115765,0.9752535062380913,0.4095568526790131,0.9672554267420167,1.4569901310312303,0.9708013733166345,1.474325870827167,0.9396758422727977,0.9084946466061682,0.9587984834524006,0.8994097001401165,0.9847487631767807,0.9608727775984388,1.029427690016921,1.3541576745144472,0.9872703251853954,0.96213355867449,1.0220206016166193,0.9550416651216068,0.9455857532304882,0.9021270654139047,0.9390589828799122,1.4117596099273109,1.006497235501082,0.9544112745835897,1.0422718964983018,0.9778933221253416,0.9637094801674059,0.9534656887765216,0.9810452189766314,0.9793339873700976,0.926483010740988,0.9596907953396248,1.0390411451747643,0.8841227295927747,0.9203701331443418,0.93770592532567,0.9384938600812596,0.9358752457329004,0.9358751924649946,0.9093383511141372,0.9597695395289455,0.892790599490743,0.9629214920397138,1.1031834415596509,0.9981182950766371,1.1031834415596236,1.7414537621994448,1.2082485312319986,1.2082484624611922
6.8500000000000005,4.231930702080741,1.0028457105796866,0.4163561320830582,0.9741883620247742,0.4977680450732951,0.972237230762472,0.3911061966631539,0.9803860730932636,0.4279864053673777,0.9633614963927836,1.513848400857035,0.9748004816364844,1.5149961251943034,0.9935466447448783,0.8718067693190316,0.956668756774677,0.8600281033931038,0.9739588171703858,0.9467960632905932,1.030732911155807,1.4423834321230782,0.998902691347269,0.91052797423294,0.9556717437707763,0.8868083379293927,0.9625580894024313,0.8436739976849778,0.9549684245199475,1.503442366865756,0.9919398307641513,0.920627948400874,1.016118555426406,0.8623235520676666,0.983217126297396,0.8883386370457506,0.9610277903731745,0.92343504253757,0.9263719275085861,0.924912785926676,1.0336404793113945,0.8317175697405089,0.9418990525074664,0.8944598335111822,0.9464899495952365,0.9118418674136468,0.9435298257154029,0.8477857104622667,0.9556717437707763,0.8791568423476033,0.9380733049343248,1.0712093814505117,0.867169449912097,1.1324213461047965,1.7751468739377358,1.326259234176824,0.9351827401012811
6.95,4.193012709291676,0.9895089602798792,0.4314424778365771,0.9813281056813032,0.5176269128527733,0.9790610723752415,0.3988120621642095,0.9599956939160668,0.4290639509538532,0.9722971369374837,1.5378662876111453,0.9807706384748871,1.5609082667875327,0.9636749774783563,0.8475003614957826,0.9288867714057241,0.8456406357734064,0.9726687817417561,0.930449984935528,1.0329495689947412,1.4812276162162643,0.9926632722116118,0.883771394862084,0.9112730600759467,0.8726220500993158,0.975195966410801,0.8449476495635663,0.9604202699500504,1.5653680046926202,0.9931092459767387,0.9157328498486742,1.0238814357704944,0.862215994987399,0.9558704365886357,0.7878870299022783,0.9566137261971805,0.9566663364793816,0.940148735171555,0.9216048380903988,1.0160768948807737,0.8458636226686724,0.9566137261971805,0.8525532295263333,0.934315037940836,0.9227302837334486,0.945404318262276,0.8451203330178212,0.9372881963750153,0.8644458639399526,0.9818855728877043,1.1727458935652488,1.0075703582496474,1.159531855327874,1.7764621644221246,1.3379213715321852,1.057122998819302
7.050000000000001,4.154402760612905,1.0087899461659908,0.4393714059095479,0.9792582203356249,0.5166270933111528,0.9805584562347169,0.4059264472681799,0.9690369214622069,0.434820580003703,0.9667615086387958,1.5519761045567793,0.998292229191763,1.5519761045567793,0.9470051465053555,0.8268391721185618,0.9564249251008979,0.8254331369220557,0.9682423328572063,0.9302466034201656,1.0211908280813433,1.4534471119286498,0.9708428046553903,0.8242051362807936,0.9961251693599429,0.8068686566394798,0.9715651579326492,0.8071386270716141,0.9558412052808791,1.491659602471379,0.9966308166540491,0.8985352927429291,1.033398598467263,0.7916992369533303,0.9990145824690363,0.7548592177155384,0.958562798941729,0.8946966050580485,0.9590516642909828,0.901930353339353,1.0175790616949765,0.8393745559669432,0.9542286792780889,0.8343180827382267,1.0199628275099633,0.9078303017560136,0.9377458908602945,0.8097580699130321,0.9968475226372162,0.8689910420208543,0.9636192718826424,0.9149808699582292,0.8347193426269638,1.0257417121111072,1.466377152864924,1.0273469417074854,0.7705101624248897
7.15,4.077900799222904,1.0004974520150258,0.4536788598482795,0.9746720894781015,0.5253123640348499,0.9676843117713557,0.4173353908124459,0.9777972764926762,0.4548025226590492,0.9749178907039668,1.540822629268001,0.9512507440992074,1.5488989557204085,0.9807468912030588,0.8411864652845562,0.9481613809285183,0.80615783780161,0.9725301073669884,0.8922585006768406,1.012279677035512,1.4031037060230305,0.9623469137239921,0.7823502319984289,0.98882321719578,0.7900754138224708,1.0112964721320477,0.800184122820863,0.950998913117441,1.4190456721508258,0.993388097104712,0.8951378866294382,1.0372811731521099,0.7760296286878492,0.9501973102740698,0.7226556451762867,0.9333423690718691,0.8912689112696208,0.9290080386532902,0.891766898197129,1.0148781471375181,0.757770108012841,0.9199988739534601,0.8041211989570926,0.9916323740628135,0.8922620475922708,0.9332643369366742,0.8350219262532603,0.9649453838259956,0.8441516865907644,0.9740751436438543,1.0456306711329737,0.9832049034616942,0.9410676040196772,1.5801507377062936,1.014417815278258,0.9051727682663216
7.25,4.018460185483096,0.9897011667257826,0.4573017576421893,0.97075014334461,0.5359890802417117,0.9788784340185481,0.4244129157744202,0.9698963312990282,0.4563113356129418,0.97785385956385,1.5652083310485871,0.9938372210571655,1.5716973029643462,0.9730042071449706,0.792475613231337,0.9533717047150295,0.7945916873266001,0.9784002992730223,0.8861203438225723,1.018427007969894,1.427232296629357,0.998891788366984,0.7424749970978898,0.9788101290549266,0.7124208113827958,0.979493178691392,0.7775727112238524,0.9622030535501377,1.3436953213348988,0.9995748380034494,0.8705468112247502,1.0178122632970752,0.732229251967744,0.9917880721477693,0.762283437682838,0.9514881435963103,0.8903104051138058,0.9368129256492018,0.8803144215821561,1.0248476745526687,0.7848240769691586,0.9535372925057065,0.7998511698267055,0.9781270794184611,0.8911383441142215,0.9184602788512428,0.8210257097623399,0.9330458034117444,0.8087308156061651,0.9733457319632033,1.183952770594653,1.0321638951032457,0.9357780552199968,1.6871326020695507,1.001806190503168,0.8651962061894853
7.35,3.957282860593103,1.0027961389754125,0.4674726147012495,0.9833273263342504,0.545528711654138,0.9797053109729894,0.434708327091395,0.9742889026804616,0.4668744836901162,0.9679752979223004,1.5707584942371344,1.011505941254863,1.580062754410318,0.984922342273132,0.7808596993829108,0.9732550960533983,0.7867416566439283,0.9794727044818993,0.8791196683633962,1.0002743706851043,1.3397470059372318,0.9873813251789644,0.6719005025063435,0.9689721828840935,0.6905090228527111,0.9523574335205116,0.7816652630342686,0.9634540721863963,1.259663909446614,0.9916347010160415,0.8575204929613622,1.0126357442116094,0.7263968835207056,0.9669784129604636,0.6825339427042678,0.9762826726040694,0.8845088891909587,0.9229073707092096,0.8756638002990708,1.0041289925374552,0.7463345838918138,0.9516928435459683,0.7915267047329921,0.9543512034441414,0.8690689192065992,0.9384816004156786,0.7828870345721787,0.9742889026804397,0.850010625821576,0.9364072741314731,0.9599633512014872,1.0485752931682866,0.903842416823558,1.7943929312668063,1.1076500206171005,0.9747319626634776
7.45,3.902731006237265,0.9891889231482359,0.4741547397901187,0.9865070187710023,0.5475743345598029,0.9783564739124635,0.4443017503749564,0.9582065157899647,0.4754808205767077,0.9731491813639527,1.5777127017027608,0.9593061924772035,1.6162013879476622,0.9829168978213829,0.7745435646329666,0.9544906148271078,0.7946781689388278,0.9740547974593459,0.8746311373399993,0.9996061087222254,1.3296385643091255,0.9993473612663989,0.7109086753470004,0.9483094256045721,0.6973244331429177,0.9657748788728692,0.7731060786854447,0.9497861156302602,1.2862336761237,0.9909380689520334,0.8499207539020968,1.015907198439303,0.6863276656443744,0.9793591203037668,0.7089680693178457,0.969009222070702,0.876213025284974,0.9201216345834702,0.85962378404787,1.012931602697297,0.7542488766647885,0.9502500315232718,0.7865923104840333,0.9825934635015996,0.8708551231169376,0.928223827644708,0.8105264515102745,0.9929433617346645,0.8221700876852025,0.9437813451276061,0.9631155848397072,0.9199909540502215,1.0026464483965891,1.4683918118161046,0.9487407253644876,0.9918652473353949
7.550000000000001,3.8473512017802816,0.9955377132778777,0.4875014324188655,0.9703419431999194,0.5530999778793627,0.9738375928070593,0.4563555075698824,0.9708773129595715,0.4869345702881459,0.9699010504566766,1.5774513404302983,0.9976772932809599,1.5676887148456828,0.9961026763408068,0.7860997179766254,0.9655105730812897,0.7704916050103336,0.9611461802694256,0.8836120924294916,1.0158168804315397,1.5943312349895018,0.9774592117694113,0.6928314931017481,1.0266502449797756,0.6695271610610529,0.9611461802694096,0.764086890004797,0.9485874172800495,1.5772623863867223,0.9874737755087847,0.8549540624875557,0.9996298182867663,0.6928314931017481,0.9781520432230623,0.689052412230284,0.9964175997288375,0.8667710066132684,0.945406372956508,0.8722748498150994,0.9992519102211296,0.7822697403930646,0.9611461802694096,0.8062039192456705,0.9428806237636345,0.8615540936257252,0.92021250191406,0.7677832637191191,0.9290239946902877,0.7860488212645288,0.9636655673736544,1.049744686517819,1.021751436721531,0.8439947279603132,1.335275165249746,1.0777378781582942,0.9377718665800353
7.65,3.792034601128268,0.9787138274359224,0.4975081635533776,0.9794029995659613,0.5692862696459174,0.9696178651470462,0.4639196908305865,0.9762742105041138,0.4995633486423521,0.9735441886756391,1.6073387860038606,0.9760594896861844,1.5567260188873269,0.9858752985076671,0.7816705777875216,0.9555541163337031,0.7884548884626684,0.9740349791167132,0.8891896322267285,0.989065436374608,1.430899612395213,0.9794336739685284,0.7030573468551238,1.015322724972115,0.6963089779062526,0.9926236670724364,0.763699714654623,0.9470024647089268,1.411022598400356,0.9891267851797422,0.8664905730350707,0.9953843633034372,0.677290847232161,0.945385087119051,0.676063871059639,0.9901697148670657,0.8818116633832592,0.9353523885824199,0.8590060183826862,0.9951389680829,0.7785163814652286,0.9300478858354843,0.7588847627048761,0.9858752985076671,0.8702855235807795,0.9425407334264349,0.8374112377462861,0.9502929915297923,0.7791298695514897,0.9423176468623377,1.0497462809355291,1.0224800855710865,0.8036693930019353,1.4723713232223645,0.954314800850481,1.008847017763472
7.75,3.7068836631233775,0.9786117043509406,0.5003836365863046,0.9746451714444685,0.5746551296526627,0.9795169029055372,0.4832578556901182,0.9682192679835497,0.5106949706337467,0.9718954825216568,1.5694149299455131,0.991083529135208,1.5625407072472184,0.9964633552885355,0.7782936370752797,0.9415601462961263,0.7855144389416592,0.9734496545215069,0.8790038676384673,1.0207921246707874,1.0036962898005783,0.9965231311346664,0.6898133038115112,0.9372852676019338,0.6922043377935267,0.9737485337522641,0.7758784512348599,0.935642941323892,0.9996913078807024,0.9884533919046754,0.8605929059769475,1.0077609902105056,0.6641096885048431,0.9444583691397036,0.6521545185947649,0.9695642245218983,0.8833542211335409,0.9398695163040593,0.8933500715305606,0.9928768045196333,0.7740972516775624,0.9994521475959396,0.782465870614617,0.9552180214463585,0.8770747379484494,0.9341938299021204,0.8183313803448516,0.9259278568337981,0.8243089652998907,0.9103861368352966,0.7970113273385208,1.0361146665667234,0.93250325298607,1.649813353687025,0.7173101946046687,0.7837277606081625
7.85,3.662083727305757,0.990025297131689,0.5117788432032103,0.9728691527101578,0.5804704707233133,0.9835603426444203,0.4882116139140825,0.9702473350151071,0.516498115322912,0.9688490322444133,1.5634773744715846,0.9782293133311678,1.5646426268468197,1.0009517333549411,0.7767172145631985,0.9318487403688809,0.7927211908723678,0.973801354557287,0.8940981475178125,0.9997282184305664,0.891185016579725,0.977064061022239,0.6729332466982225,0.9665767902420532,0.7218738464580933,0.9590026502341288,0.7722445286784582,0.9377338530401509,0.8913015418172485,0.9862112916471938,0.8587910005481921,1.0013595716630423,0.7003166775162454,0.9753161825588892,0.6356451706907019,0.9910470887291939,0.8734684723857398,0.9411472183894874,0.8671808176498841,0.9934358559624447,0.7626576795913188,0.9578373979252174,0.833738074480655,0.9764814348678007,0.8799420966926007,0.9442074769785478,0.804024138912162,0.973568304095522,0.7783885866569916,0.9758988087133449,0.9063074029605586,0.9451490950059519,0.6758463776362951,1.5730906170304721,0.9969381432566145,0.9839908386363334
7.95,3.5874070268346343,0.9867138601409373,0.521082631514894,0.9662722182024284,0.5826604765560086,0.979990897843574,0.5032455066598109,0.9694533613076215,0.5314497502602846,0.9718108155730771,1.5544997505074338,0.9892786995882012,1.5874473059722358,0.9932551284696928,0.7838098356830282,0.9585890460923355,0.812043629947172,0.9752475862492234,0.897082406724431,1.0063773437786139,0.8868573033043197,0.9854726890873443,0.723142036322296,0.983314056265964,0.6850819291474384,0.9333246646129283,0.782776996953724,0.957670967274098,0.8908337324121408,0.9828596072509357,0.8663502903339854,1.0040482925765974,0.727118465430117,0.9634319118585066,0.712916932902185,0.9651360956648601,0.889733185366108,0.9289810042041728,0.8643620757800748,0.9922894243127582,0.779948166434024,0.988994668953809,0.796421944166425,0.9338927258817128,0.8803228769435593,0.9479163798303234,0.8253930705234063,0.9492303801388943,0.7651785726049747,1.0173977323930339,0.6816735613407354,1.0225102838120945,0.9827460509329023,1.3690276577706377,0.9593924196647388,1.1613697050705272
8.05,3.5715543129874394,0.9871859750384481,0.532289911785066,0.9716956634382087,0.6130960357859527,0.9703936793408915,0.5099899701255823,0.9652965501088412,0.5451158409631293,0.9745489477365847,1.5662592564313014,0.9576508562607565,1.5662592564313014,0.9670694646243277,0.8102354108689291,0.9608883280007064,0.8279511258616734,0.9650749357944042,0.898590692609106,0.994217218142866,0.8922192807063964,0.9849648205151225,0.7202465629149953,0.9806433413835922,0.7041795242038147,0.9834135203140543,0.795684975254485,0.9387268965570094,0.8917206484705321,0.9792582519183703,0.8927179129422607,0.9940510074070382,0.688666521310261,1.0000345938968271,0.7169223480092338,0.9606980530842648,0.8858976760640384,0.9286535186280561,0.8867343261118898,1.0021399298839877,0.8155407235468255,0.967346482517374,0.7989196490180179,0.9584819099398951,0.8838830003635769,0.9396223079284719,0.8504449800573214,0.9324422279935511,0.7906091117536141,0.9518334805067861,0.9233930293781654,0.8741453513902907,0.7368676374437965,1.512517696032327,0.7017787023274057,0.9849525086087783
8.15,3.516281445727114,0.9808190873979756,0.5469826819859436,0.9728340086022463,0.6156832095618252,0.9751582592061966,0.5290373042084513,0.9699422084322151,0.5505771627757123,0.9635370061864453,1.5202221385300323,0.966185570828166,1.557788516708819,0.9732123749796436,0.8301129479402226,0.9492464411623069,0.8410544524631931,0.9711043337341903,0.9029984372011636,0.9885091870940038,0.9115387073482832,0.986725459886321,0.727004009359251,0.997806189509815,0.6880863226128822,0.986995721584465,0.8049977179972797,0.9476084914766478,0.9074847816455364,0.9841849999238638,0.8955392139081094,0.9827796390935682,0.7140314471104614,0.9264571012025044,0.710788306548264,0.9383486159203894,0.9312290476235487,0.9340681074085326,0.9021335997179109,0.9842931046031173,0.7929478674572649,0.9821310110180574,0.8107851405493506,0.9205113438435618,0.9044758679017184,0.9482636713509115,0.8075419999871531,0.9064577355406067,0.8405139290361601,0.9226734374286318,1.117081749201355,0.9008723271125307,0.7405170950350652,1.4269817661462425,0.8288025881171344,0.9729421132815332
8.25,3.4645312615144728,0.9852574990799294,0.5562217465585805,0.9714692221015666,0.6268539167555495,0.9768233407475259,0.5354118950703771,0.9681459760454539,0.5678267334468053,0.9665634779234955,1.537660762689821,0.9742913437523975,1.5215720308675091,0.968752600325543,0.8585985248707998,0.9341534368409096,0.8834032518959217,0.9882173272256264,0.9461756809731384,1.0120602989297998,0.9397929381846148,0.9716010969450631,0.7664566340268646,0.9679613512645638,0.7369166674022917,0.9526638694189659,0.8368591554934084,0.957704418992614,0.9364169419989492,0.9737638443784062,0.9014964814534724,0.9932285712784947,0.735334169190261,0.9674338518905777,0.6868042240213198,0.949498873175049,0.905380795246657,0.9468347349225966,0.9221744580906732,0.9685943505133422,0.8123490821757546,0.9837863324841479,0.8250090678720001,0.9748188431263837,0.9165701765438438,0.9445968587905342,0.8097115851557035,0.9716538468824668,0.8450540452243889,0.9421138819392431,0.8557212553943685,0.7619435402022006,0.8281740642960593,1.4189733160226867,0.8791656733503787,0.8322767900670192
8.350000000000001,3.407224109373993,0.9821907160803347,0.57423589281638,0.9788760779430762,0.6356940408750582,0.979313777338774,0.552144945587915,0.9687317507721992,0.5727168183566138,0.9771767744068379,1.4783941606741722,0.9814765272939721,1.5293732696629367,0.9868834021820029,0.8865298781803066,0.9652793090146985,0.9148947771751444,0.9700448489592924,0.9470270640529116,0.9931656758614436,0.9489323438838048,0.989767068788967,0.7430591340483562,0.9644834919315896,0.730185621677456,0.9902305152079267,0.8761270399007911,0.9412487539567833,0.946203159261174,0.9802406701767221,0.9370372184530932,1.0109826159686692,0.7667463968108125,0.9804466463629186,0.7621119323572884,0.9500651588968407,0.9271009474704168,0.9387520729118051,0.9373976767994784,0.9885312116717028,0.8290541966859691,0.9871408724147662,0.8522265189535894,0.965513372862643,0.947386482115472,0.9549804997041634,0.8717942577573576,0.9634536110005361,0.8779735436953897,0.9243181356205036,0.9154497685973656,1.0069946881411818,0.7363649076154921,1.3954886615775002,0.7781323033077607,0.9726653237727324
8.45,3.395482475682856,0.9785374595460723,0.5708067283117648,0.9694210440551736,0.6429118065710205,0.966378954106506,0.5536352609299406,0.9742984444687399,0.5832767836871451,0.9656749994076408,1.4916298093171878,0.9634122878755443,1.489869922469856,0.9400309353775209,0.9154459029238124,0.9565860604926117,0.9457129092748126,0.9681891233321595,0.9826705330687824,0.988000419857367,0.9729157316864284,0.9720608741759182,0.7768643368936643,0.9810111553471749,0.8155818475349667,0.9930789501848644,0.9140237721380896,0.977308536476523,0.9825196856247256,0.9744241506649659,0.9628592354159604,1.0069066317697477,0.7683163150637664,0.9754800827132338,0.7698247895043366,0.9749772579283301,0.954859241842414,0.92022014675614,0.9560711004333946,0.9767874271540135,0.8412259130246604,0.9412879973397802,0.8769264747848223,0.9498360186831436,0.954859241842414,0.9497801492626017,0.8527908837356988,0.9654235870151592,0.8809490732930096,0.9679377109396778,1.0503451660266776,1.139736179115131,0.7341242277441558,1.357626919240077,0.9162585490871018,1.1173884108971872
