r,H2O_B1-H2O_B1,H2O_B1-C12_B1,H2O_B1-C12_B2,H2O_B1-C12_B3,H2O_B1-C12_B4,H2O_B1-C4H_B1,H2O_B1-C4H_B2,C12_B1-C12_B1,C12_B1-C12_B2,C12_B1-C12_B3,C12_B1-C12_B4,C12_B1-C4H_B1,C12_B1-C4H_B2,C12_B2-C12_B2,C12_B2-C12_B3,C12_B2-C12_B4,C12_B2-C4H_B1,C12_B2-C4H_B2,C12_B3-C12_B3,C12_B3-C12_B4,C12_B3-C4H_B1,C12_B3-C4H_B2,C12_B4-C12_B4,C12_B4-C4H_B1,C12_B4-C4H_B2,C4H_B1-C4H_B1,C4H_B1-C4H_B2,C4H_B2-C4H_B2
10.95,2.395081279649227,0.7313573206664378,0.7688017854249131,0.7330191901539191,0.7464189486340612,1.3395266940986792,1.3657273391715827,1.0301806305144148,1.1417791968855837,1.0400308632196107,1.0386235142842661,0.9776583561489186,0.9495113774420278,1.0217117351373146,1.0350901701487203,1.0323353594667695,0.9800538436984412,1.0049070270247384,1.040161828637426,1.034641016233185,0.9626865589644023,0.9818504593605832,1.0516553295063478,0.9983194362635512,0.9863419985159381,0.9848115481370721,0.8893247527602687,1.0580070010391518
11.05,2.34750983939577,0.7353814606760972,0.7723276933212727,0.7411740653964312,0.7549351771178335,1.3374448005298323,1.3524408838159752,1.0167873147510997,1.1324395207828437,1.0302015176731938,1.0384934696078851,0.9588672077669084,0.9597493303131521,1.0050850829928495,1.0389933390507566,1.028907737938703,0.9615135754056395,0.9573970035231689,1.0393601475842724,1.031024832049688,0.9791560263305137,0.9506340640019671,1.0337169393759793,0.9879772517929507,0.972099045960564,0.9670676803264542,0.8556588698564234,1.0716155376590437
11.150000000000002,2.324587448824223,0.7409636098196074,0.7833002619484408,0.74634954817024,0.7585509366589386,1.337243299335317,1.3404199921962798,1.013391276307189,1.1003197699595386,1.0143469095314777,1.0206714162273949,0.9466544725669299,0.9613827758313941,0.9882461041662335,1.018534368302747,1.0090909267978845,0.9460768920467548,0.9648482589524444,1.0416285461824153,1.024887754024673,0.9662922102528821,0.9810205135173462,1.0327023017797095,0.9726455959748078,0.97004648363402,0.8920410256037093,0.9992142999028618,0.9562166389564942
11.25,2.2826756093541865,0.7524870816361854,0.7871952149537559,0.7556217352786795,0.7697489525996032,1.3330079154823358,1.3189658018802128,0.9913866879017459,1.0933274754331683,1.01239383885366,1.0115144337593855,0.9497575018163141,0.9517432552549983,0.9875469914979412,1.0245069348296327,1.0056990129746681,0.970182394328493,0.9542963668190205,1.032190625804864,1.0192588721702533,0.9460696740016152,0.9903236077780027,1.0279497670902142,0.9786927662085675,0.9602536271350727,0.9077730005412818,0.9134465817946538,1.0716764589723466
11.350000000000001,2.2422935816067313,0.7561334534924143,0.7903023635376292,0.759491817000121,0.7772869630554796,1.3475259385694756,1.3255084516724769,0.9883517836335921,1.106309040982709,0.9998168670163422,1.0039137917933785,0.9283575804291465,0.9492602578630059,0.9680262171591859,1.006505723795177,0.9938526363885478,0.939784377426323,0.9553917099102714,1.0219086745442463,1.0177095588997256,0.9386695679631838,0.9765730897099157,1.0346332674063399,0.9395056750605382,0.9531620909839931,1.0219086745442245,0.8890605468534625,1.0219086745442245
11.45,2.2135918266799854,0.7611676454467462,0.7983572211727596,0.7686712859098741,0.7767089445811443,1.3316223267138345,1.3298422660200269,0.9770278742080474,1.0575477509657305,1.0053782798625968,0.9979020249486044,0.9448014451748543,0.9322040925725229,0.959932652626491,0.9986414347752629,0.9884540104968557,0.9201544509529016,0.9280962602021975,1.020070212041222,1.0183316446036899,0.932751803555233,0.968900728414097,1.0223385100504252,0.9374073469082685,0.9278224047108424,0.9432800257784253,0.8790761272496385,1.028479511977767
11.55,2.1637288674118658,0.7779451765518667,0.7983051608476405,0.7760746955094923,0.7838122969437751,1.330329178770757,1.3367883938811147,0.9520274123094762,0.9849764775369815,0.9963070173764008,0.9940193786914824,0.8924482210810905,0.9306652438173736,0.9493088874313794,0.9850841311221541,0.9910589050992351,0.9306652438173736,0.9484280853708573,1.0302121878035382,1.0095484083526343,0.9231294928552896,0.9325491815578946,1.0134117040569004,0.9274356362621947,0.958655175962257,0.9629015118218457,0.8181672473120081,0.9509400023582203
11.650000000000002,2.124775572763635,0.7807573848738879,0.8096312158921958,0.7824107192198744,0.7980578754702904,1.3071922673106946,1.326238678976458,0.9601229853734902,0.9517121562488899,1.0016031734733781,0.9868951111314823,0.9160794944241496,0.8832773409997793,0.9505035855422964,0.9798056134558922,0.9940904222052155,0.9343323056038395,0.9107888245169931,1.027084696420634,1.0034813612904188,0.9319515041456191,0.9697797939817882,1.0159155043944144,0.9271899012291782,0.9409456429877852,0.9758346717644567,0.8756058696344213,0.9640776275263307
11.75,2.0998056204317126,0.7866251997557517,0.8133843432166487,0.7904089270381235,0.7994846715161148,1.3224841989347833,1.289457850834357,0.938911784380534,0.9427332057769021,0.9805704786006193,0.9927928278976276,0.9099148976644984,0.9210970470213357,0.9568788742562134,0.9875658231982687,0.977787943760662,0.9023734480982594,0.9307188964679165,1.024491870367323,1.0011924424145078,0.947362095510651,0.9679060443290263,0.995334750832229,0.9569839449572318,0.9494424953909928,1.0633154943969276,0.8581649506410246,0.9188432804843016
11.850000000000001,2.0642714912871054,0.7862144649806773,0.817305092278775,0.792095093499232,0.8094173796788875,1.3011529796053969,1.2920763573267582,0.9615098803064847,0.9522271648544834,0.9861046987113744,0.9819371228482248,0.874935251760595,0.8956452913259393,0.9311382547561107,0.9868717372137945,0.9801985022427391,0.9178894078961238,0.9137985358832164,1.0304658668876912,1.013462405297694,0.9309290624372666,0.9547072560122916,1.0119742989505587,0.9411562424695353,0.9516391020026109,0.9545368030117809,0.790049657492773,0.8920373694812477
11.95,2.027378854922803,0.8013706105690163,0.8232188586892546,0.7992838388843445,0.8151609029671183,1.2899014612299664,1.3062436491219747,0.9579798161030637,0.9420391355779153,0.9795004585919026,0.9739943983636723,0.9071171371440833,0.9015859350883266,0.9460437969744799,0.972586456022207,0.9759806027382394,0.9191852143566431,0.9083742285203915,1.02731031019037,1.0090421059351478,0.9287391088165863,0.9262249260639697,1.0154758742033059,0.9395500946528379,0.9503610804890894,1.0783050472333335,0.8221377601056203,0.8939316453747842
12.05,1.995931823250913,0.8076712356009276,0.8300732359209827,0.8136302665911409,0.8205783483681117,1.289227700538239,1.2915766961567878,0.9520862624038245,0.9427384836674851,0.969418128640266,0.9927597272077406,0.9148719777505725,0.871353743133248,0.946591535810728,0.9678356473814541,0.9676378372241027,0.9007780040392799,0.9032506310061733,1.0310105171046662,0.9998067140633871,0.9386091966327494,0.9467688656234978,1.0247165575525738,0.9262460617982823,0.9574011615811396,0.9011351612678514,0.8209121530086196,1.1429031313641043
12.150000000000002,1.9667566243996422,0.8089262968751306,0.8378682037400728,0.8168670805653858,0.8281519921496993,1.2977648321960487,1.2925358322162481,0.9540191929319738,0.9373772894021823,0.9711833822948458,0.9812522473722289,0.8782287873050846,0.912764508101906,0.9568689180795277,0.9816900241147238,0.9798902752844669,0.9064410662658683,0.9190879499379437,1.0386265498990057,1.0055974984409743,0.9482730661042716,0.9280866940892282,1.0034963174765736,0.9592174846666446,0.9455977637890249,0.8701488338479181,0.8974423221146149,1.0268837169633815
12.25,1.9254598414975368,0.8203926313937716,0.8444736236362317,0.8229885456096752,0.832379295192552,1.2733138670081348,1.2654184597155251,0.9582757574733958,0.9547700709663265,0.981183797181603,0.9781691871244247,0.8632311973253194,0.9106036410809772,0.9492855783706998,0.9697234938689966,0.9703216307851034,0.9051007814527947,0.9201738317386858,1.0288438299999345,1.0148230173434498,0.9084503481829928,0.9464918560473846,1.0082534197969857,0.9295047676299518,0.9218486151037849,0.9995532464717882,0.8038960152475417,0.9251184302451657
12.350000000000001,1.8904538504054493,0.8294410035731506,0.8551697757636789,0.8314654083383707,0.840940093431406,1.2583087991259254,1.2776112631663943,0.9568011246470685,0.9481040782414516,0.9792469561994287,0.9822835633472586,0.9076866017078979,0.8740249875885439,0.9536149578801025,0.975127527898109,0.9711493371385488,0.8930920557260801,0.8973291819788659,1.0348384330738,1.0097071860389013,0.9505286560416213,0.9281660452630295,1.001740342479647,0.938288069089129,0.9128653115724139,1.0462040130335617,0.8285935783225983,0.9363525916650377
12.45,1.8569946873413288,0.8378855125476656,0.8547365695473595,0.8415452610094548,0.8474170726237812,1.2658560344100054,1.281838480224148,0.9723297952629906,0.9596416377970002,0.980627284039918,0.9866264919614585,0.9026607440248473,0.9059035591175719,0.9596954507458816,0.9686288681968369,0.9797702543368407,0.9003444475300441,0.922812523529636,1.030822130990347,1.0132407386867481,0.9316144502098886,0.8936271876951144,1.0174390845759278,0.933235857756251,0.9253604496739197,0.9574025511853483,0.7527963608110576,0.8698980169372251
12.55,1.8321699057601049,0.844064613483706,0.8640902903483877,0.8489314114468358,0.8568755758035137,1.2766511471901156,1.236873337140178,0.975731225536822,0.94915097699672,0.979263577040254,0.9839822055103611,0.9248055895277741,0.8990468930484449,0.9546858616482847,0.9769384557651287,0.9777134961901705,0.9501083798747257,0.9067972972988625,1.024407264114905,1.0194744979159496,0.9530717697351796,0.9583146902575209,1.0160720105835588,0.9307323692486817,0.934151665241513,0.9371403832204372,0.8183515076176048,0.9472716306066041
12.650000000000002,1.7841281717785868,0.8472632389236775,0.8691274453249466,0.847016439261888,0.8632939987735562,1.268325898269637,1.2491428336487183,0.9795838917533211,0.9647174416026345,0.9787401496588615,0.9841697422182325,0.921011465133002,0.8651449962369928,0.9668473068198266,0.9841473058853425,0.9854037405271805,0.9373899881426754,0.9178703785284071,1.0429042090205518,1.0073913467593443,0.9389605314449728,0.9189921951729053,1.018065602103986,0.9427747080362666,0.9504030612188542,0.9871986471583779,0.8929660490205624,0.9572835366384271
12.75,1.7639873102286925,0.8572261261503642,0.8779204948675088,0.8606715066411588,0.8772247930376368,1.2488399990511678,1.2260916535029724,0.9864532151123766,0.9704930097852371,0.9852463057329987,0.9946769305379302,0.9110381105466562,0.9013203707008252,0.9805636758118731,0.9892659163055925,0.9865272805308583,0.9435041959406825,0.9437250536644514,1.040351423256379,1.021047342755935,0.9538845089578202,0.9209767081162561,1.021701215471451,0.9644856796987267,0.9569765170905845,0.8588911479901136,0.7663763014780357,0.91778654099515
12.850000000000001,1.721987035206689,0.8614177317317894,0.8850092819035315,0.8649292850522837,0.8748877458621066,1.2455686189753428,1.2217596351614648,0.994616153309616,0.977146787758607,0.9930411869987392,0.9984987714163496,0.9043065176430918,0.9203966071611462,0.9868412533786968,0.9871922220252842,0.9851483457892071,0.9536639544079347,0.9456189096489074,1.0411337749301999,1.0271565254498576,0.9556208571871575,0.9577951936085163,1.0196539666464741,0.9812780269591904,0.9517070516287118,0.9325487318271812,0.8284221765376993,0.8842301446858765
12.95,1.6884595777363114,0.8648750279877715,0.8831367834923403,0.8732780045827812,0.8783411993973539,1.2400010302750555,1.2629085078716424,0.9931979902351054,0.9933709911043269,1.0041824641756132,1.0081431028254904,0.9210090525281922,0.9165131924391424,0.9980852647907824,0.98823286528827,0.991808144501943,0.9651112991160136,0.9396347586113982,1.0458767549148806,1.0252701888790132,0.9663958305700278,0.9417756443680886,1.0268034090825482,0.9606154390269638,0.9550491360595689,0.8325666831573487,0.8734813887296532,0.8325666831573487
13.05,1.661410796410817,0.874471282619905,0.8921801720086565,0.88311490720251,0.8860769297728904,1.2382519264860992,1.2409925879391202,1.010531069088281,0.9995403139279628,1.0010371367215358,0.9987602795144107,0.9602856091162307,0.9111645230736223,0.9996706390879644,0.9994981499056087,0.9972212926984835,0.938571137603833,0.9583882281102931,1.037533079363578,1.034220222314268,0.9333006348095617,0.9356196560390411,1.0290576849711741,0.9820000806286285,0.9569124873278971,0.9557178400278845,0.8517132515542368,0.9041840349283418
13.150000000000002,1.6222158154773678,0.880333939920477,0.8973073596347457,0.8809568177081566,0.8917741286208587,1.2334018325702176,1.2366200344732288,1.0217712395875589,1.0144395276078912,1.004577295969631,1.0167649380152284,0.9357700630239829,0.9374310704577952,1.0248331977357483,1.008065411580637,1.010266246430438,0.9912061861274671,0.9611004263896199,1.0494546968177638,1.0332711993887373,0.9473971150606687,0.9681597079833221,1.0314185049859637,0.9845621563922181,0.9637995634695649,0.9689210030571502,0.8699526434591569,0.9135540885967417
13.25,1.5950576578286861,0.8866875503790911,0.9028842508703555,0.8891824966668869,0.8992645337151108,1.2104579571691356,1.2178200937560741,1.025121745969157,1.0201262760173486,1.0082446055812064,1.009185323033982,0.9245616530430245,0.9470570703920033,1.028798682872847,1.0127436890510022,1.0072629873696146,0.9529876804203704,0.9664849308297576,1.0412341661089215,1.0415787240165106,0.9707795105054717,0.959736305625064,1.027559265939019,0.9519651614499622,0.9540101993907785,0.9679846253196798,0.8425556316162889,0.8907276364444001
13.350000000000001,1.5682548070253155,0.8961471731094806,0.907509040852936,0.8989372771564107,0.9090400726765223,1.1920895810620227,1.2215015081993366,1.0366005204296544,1.0253279832245665,1.0148323571707716,1.013079728635877,0.9564919866299085,0.915395869259963,1.034199380674429,1.0161619374386228,1.0141877121924197,0.9339294123875854,0.9732124657559157,1.0480364572299659,1.0341717065213343,0.9645500488593096,0.9518586008480029,1.0411179189521973,0.9502469884021226,0.9716008533100355,0.8326664303714598,0.8884013607914689,1.0296412848679342
13.45,1.537681538243872,0.9036804432901027,0.9146060595251674,0.9072131584396785,0.9134351033800832,1.2210690987508415,1.2212675658940761,1.0507131223446307,1.034172589966852,1.018473838936995,1.0240706123762107,0.984793964730057,0.9625656446877824,1.0344348071621563,1.0217287000860424,1.019505868081815,1.0006713361888244,0.9728859361359813,1.0509135942064838,1.043321925269967,0.9800307532924267,0.9677257904118819,1.0452201933298548,0.9699089289874624,0.9818169575815381,0.9923357161729963,0.8831787873939734,0.9394111446437698
13.55,1.5061464676958252,0.9095159156173218,0.9169565383924158,0.9115398432315721,0.9173476355159423,1.2122055343707452,1.2015481377546449,1.0564362906412847,1.038401972675518,1.0255739870238452,1.0198053044518276,0.9791116487488822,0.9527125929108357,1.056475795401237,1.0257499807294321,1.0292111902726426,0.9881068825899944,0.9603389868196046,1.051300671847501,1.0444444232340044,0.9609256325048946,0.9591656954490249,1.0409899294999811,0.9644455066166341,1.0045329617781122,0.9082144313006933,0.8173929881705976,0.9864338560060162
13.650000000000002,1.469905783437053,0.909746390187054,0.9193810846523072,0.9138025965569256,0.9233794828553872,1.206649134828277,1.2072272164961924,1.065188463243275,1.0484667210977676,1.0319528547843237,1.0202370663145761,0.9788849576696977,0.9688648754258348,1.0698987583151764,1.0350937651799963,1.034361528400637,0.9835096110130191,0.9746456921049865,1.0577142760217457,1.0481969496527404,0.9648183037504285,0.9571105481782262,1.0431551821631417,0.9819680598985787,0.976187243219427,0.9891619650992981,0.8863918908032763,0.9206485822352775
13.75,1.4417419195895445,0.9147639294144908,0.9228062483463483,0.9262909367146973,0.9245058647439899,1.1919153429941882,1.1997012952068484,1.0646364121879135,1.0487297827906137,1.0299865270981856,1.0252389952611978,0.9800804724277871,0.9498861699445439,1.0497895853522419,1.0329489869644661,1.038456123895372,0.9882462271874063,0.9945129692122303,1.0612603895482775,1.0535532751369934,0.9629893578146306,1.005717144347522,1.0488688519050684,0.9692560998394546,1.0133131952867025,0.8904259712039414,0.9172231509060834,0.9030860561025756
13.850000000000001,1.4172450079724326,0.9245022056127393,0.9281800750584798,0.926027632380311,0.9322977914862808,1.1830947972786516,1.1966645445975412,1.0645563664674849,1.0584402908733936,1.0289424677360557,1.0347447045206843,0.979080665173964,0.9987334026702871,1.060548304563473,1.0337901429851486,1.0357554167347809,0.9923696591000492,0.9996692473129691,1.0435329474237993,1.0424934981620917,0.9843213951729834,0.9817010301734738,1.0586577093257314,0.9901236319576122,1.011460889810763,0.9608004998202644,0.8066980819919259,1.098057714080302
13.95,1.3818870846496527,0.9257504511020638,0.9320601846335651,0.9272725359451891,0.9320601846335651,1.1927610316127577,1.189624614360257,1.0743952907971877,1.0608839109017163,1.03003632474771,1.0325270090364604,0.9931372982477146,0.97173586287771,1.079799693668401,1.0305344616054601,1.0365305534117113,1.01896661679772,0.9859419880802129,1.0483796135274854,1.039925263849712,0.9870489588752133,0.9735808142027104,1.0451369718047574,0.9936907836452147,0.9966427057652153,0.9675744726668621,0.8818867333501942,0.9880739318335329
14.05,1.354508372902898,0.9308982223198248,0.9386553285928557,0.9340810912477977,0.9387735494387519,1.171022948157331,1.1762974166665432,1.0777111518196019,1.050455873165707,1.036105681256161,1.0286668618759274,1.0132435884421047,1.013607344891016,1.0805403686444666,1.0336503252260105,1.038124529547618,0.9963289135677347,1.0237925254605291,1.0497129281761346,1.0492918525291912,0.9737760137352411,0.9957832788943678,1.0536811803460748,1.0154261271355718,0.9846887072025767,1.0023511036663582,0.9203038157452755,0.9902258887026522
14.150000000000002,1.3231402613042864,0.9383727439350237,0.9392693269448698,0.9412597412267282,0.9458502462371402,1.1688752699363358,1.1604473896437826,1.0680386617895594,1.0667723967750833,1.037669312275479,1.0335808937505808,0.9923380752976424,0.9880344768503813,1.0772037325568746,1.0246329953123168,1.0389424601494603,1.0065040868532105,1.0084765694748719,1.0570623122144742,1.0306759647986794,0.9950278243271806,0.9989727895705034,1.0527514686519819,0.9885724266562889,1.0145733339418253,0.8925981964689734,0.8732718515900876,0.9762792773879397
14.25,1.292214072270224,0.9395084882072525,0.9419042463447478,0.9453343354862538,0.9491887655524822,1.1715345696710862,1.1885966110192994,1.0809977900503693,1.0592787142101494,1.0328458107743166,1.041474076243672,0.9848245627932313,0.9936649987249478,1.0785689026024634,1.033588407392581,1.0368063260717257,0.9970243643790002,1.0101082095579408,1.0586377379564116,1.0313606175377883,1.0044503305616421,0.9747464658310743,1.0469933657796862,0.979343492515567,0.9888911633218209,1.072639559714919,0.8981882906624044,0.9508379979890491
14.350000000000001,1.262351357623572,0.9491956122859783,0.9456126564562769,0.9514709200026499,0.9500063541160566,1.1742680055006574,1.1486381024852754,1.0729935210026764,1.0677731431755089,1.0346809282617713,1.0379238955820849,1.025719179860485,1.005842928542434,1.0658080606644122,1.0304964543000763,1.036180364764712,1.0060172816241713,1.015432348037985,1.051824591280633,1.0376972365758264,0.9732389022575604,0.9913716227582386,1.0490419865417955,1.0131657579754,1.0239756490431122,1.0073733611487958,0.8839701244080698,0.9725027448013376
14.45,1.2420625677325985,0.9455348295336691,0.9511317450723302,0.9553530746107061,0.958895208561441,1.1505057409887198,1.1531709388642728,1.0662180983020166,1.0539567985936633,1.039220833565606,1.0313627985389757,1.0007388152076444,0.9990193327072876,1.0713591772929822,1.0229545291122313,1.042917720941373,1.031345603713995,1.01483857171057,1.0423537654182777,1.0313799933639793,1.0045216767084293,1.0163861059608912,1.038567430215472,0.9962681607067168,1.0117435032099278,0.9323416224156859,0.9663491652005268,1.0164052113220183
14.55,1.212827369327819,0.9562491812196031,0.9578687927617947,0.9591407389991179,0.9614048033015533,1.1699361490899176,1.1412749605422339,1.0783705810033315,1.0567498932513024,1.030496922912951,1.0281226232699476,1.0231535533028155,1.008568569781509,1.081454087033206,1.0142329703583781,1.0335495938825268,1.0048375274853607,1.0263758171040342,1.0429445228378844,1.0287840353133557,0.9990713712094954,0.9900829511324112,1.0342421835980165,1.001784856515785,1.0170482113636639,0.923338750056867,0.8683152980126458,0.9723322347537621
14.650000000000002,1.1798081824024254,0.9574584563115168,0.9582948837215907,0.9640244114805964,0.9625857563352694,1.120561801275901,1.1410542728227098,1.0718099115350368,1.048361387238341,1.0310138827534097,1.0248243199188634,1.0008690388943369,1.01642658872171,1.0578863522239084,1.0180158008008624,1.0303781979217537,1.0246235773404335,1.0150883048655919,1.0316276008046203,1.024389377665625,0.9995307550382189,1.014419162937533,1.0293295376173466,0.9976906147360565,1.014419162937533,0.9405161544385623,0.8732302161170908,1.0297350781797698
14.75,1.1575543215790611,0.968102085258779,0.9621776912759633,0.9747360863203164,0.9693232695337884,1.1516262788044485,1.157484662826453,1.0641272419881396,1.03955786783703,1.0364058922082895,1.0252337063409742,1.0200189194368843,1.0208440439470257,1.0573262157227308,1.0219002033200026,1.0193918248091725,1.006486877470564,1.024474591791648,1.021620827829335,1.032494802030219,0.999720856487404,0.9993908066833475,1.044457607200928,1.0030213545279698,0.9787626939298107,1.0121527324402377,0.8531787434862798,0.9278066714035512
14.850000000000001,1.1290984858309001,0.970924598400189,0.9705094333179946,0.9730899692210461,0.9716165402038462,1.1470767006277454,1.1549729776812472,1.061618804356471,1.0351937812222454,1.013816849735137,1.0218759366247931,0.9957449579219774,1.0131656103905273,1.067703616414777,1.017056765474615,1.0314979979415344,1.0159333776051567,0.9975358661196787,1.0357665758276675,1.0161938733429952,0.9937912398881212,0.9983499153004521,1.021557717399623,1.0032342103850922,1.0103978431758978,1.052836940466885,0.8840574103198826,1.0166569768769578
14.95,1.1057215069987119,0.9727338288052128,0.9729587235042132,0.9784927394903313,0.9757136835669686,1.1137909967996686,1.1363607862350698,1.0482754065097313,1.0339212508404054,1.0229656662176694,1.0110944388918601,1.0052793045319575,1.0092952812998224,1.0560639675140757,1.0085402776674979,1.018451708330589,1.0232708804519923,1.0364432842505895,1.0260780076473495,1.0141465812354375,1.0104197547948246,0.9786132187933341,1.026532340372603,1.0197368208962712,0.9940345695819355,1.0566481095893636,0.897972405294626,0.995962238430515
15.05,1.0780928048286094,0.9792836282281837,0.9716909306250548,0.981304648988933,0.9808211891206753,1.1325641831807303,1.119169967158509,1.0403153330079467,1.0314814428567918,1.017928715402355,1.015899769069995,0.987050688406775,0.9918060313732441,1.0562625437641864,1.0129039030011195,1.00976537664325,1.0009996944417512,1.0117784718324145,1.0169068770585266,1.0175799902514808,0.9829293911691684,1.0130465632901395,1.0151456389227973,1.0011582058739668,0.9935496571276161,0.9898158322798417,0.9336323357500774,0.9792484034654662
15.150000000000002,1.055119437064094,0.9815326992347695,0.9815092353669046,0.992122724931123,0.9784432899658924,1.1286902571940691,1.1214164581559534,1.0457458793063232,1.0135139511346138,1.0155005586138413,1.008899390454519,0.9878288371118491,1.0137955175489934,1.0350014819001783,1.0114804159196569,1.0140770839633713,1.0125441112628661,1.0266224319817998,1.0242570844940333,1.0109172830908995,1.0019071578307828,0.9862645792541898,1.0149663408546021,0.9878288371118491,0.9707784264633627,0.9559353574584816,0.9057052995847364,1.0046011574745497
15.25,1.0313118512296706,0.9868344427256368,0.9771084376113233,0.9920293645049487,0.9856920230772889,1.1133960140385775,1.1093049166492233,1.0369727242129492,1.0146075906631766,1.010979636374504,1.0085558541476038,0.980473944142957,1.0192235835666512,1.0428048965919026,0.9984284583460329,1.008633044664384,1.005020528479082,0.9891192820223469,1.0162950221421143,1.0153794958309794,0.9881929958209837,1.0064099577811267,1.0248093700536347,0.9986909061031001,1.0220024421707408,1.0566524074809882,0.816675667535209,0.8748258568430259
15.350000000000001,1.0069534258079844,0.9877933929633569,0.9783536927359666,0.9942769965900793,0.9956560004166796,1.1291070005643333,1.107545780513071,1.0221820652064422,1.015967736337763,1.0080898912730967,1.0086689205041552,0.969112081456027,1.0276245090156362,1.0365885341131644,1.0046157158867448,0.9988711364101893,0.995320772967102,0.9892257284296427,1.0119928745907905,1.004905230502274,0.9863305822743496,1.0204628316841216,1.0078679454593786,1.0056823486807829,0.986178206160913,0.9684348542852039,0.8456874295724808,1.0327714355139412
15.45,0.9855029318163282,0.9961729338972591,0.9830195796164798,1.0011214228147851,0.9965038358917442,1.1037085616050355,1.1100257814997496,1.0060149892938441,1.0092510831792918,0.9974739803755752,1.0023923872936025,0.9707461238210547,1.0106047731567505,1.0246111344384567,1.0072506302126325,1.0036257492730465,1.007145343214407,0.9942100834299925,1.012821421503637,1.0019561983008722,0.979620313673153,0.9742055537633981,1.0084458579401987,0.9918035234701015,1.0041371432645432,0.9291995400690334,0.9656321839062733,1.0796095375622223
15.55,0.9574308340112171,0.9958370036874808,0.9895562281677127,1.0066538948604147,1.0030680620282066,1.0980221032786257,1.0999523652586964,1.0186743876176765,0.9981830144017204,0.9954657994605441,0.9918131498674876,0.9991332972227008,0.9964606267887569,1.0175045318721792,0.9989254228555937,0.9931791814226144,0.972703556264811,1.0172480634972096,1.0098854713758632,1.0003805434251853,0.9829487929282628,0.9885910971776999,1.0010365625317168,0.9988363338411516,1.0019544493474195,1.0327726491659635,0.89237496155569,1.052570207935918
15.650000000000002,0.9413449996506239,1.0022374025821006,0.9889343392086435,1.0066570980169185,0.9971433920892341,1.0899716552434164,1.091217672198506,1.0002488098658737,0.9928116507924225,1.0022520616051016,0.9927383556774172,0.9732125370400164,0.999159007751883,1.0152928173093798,0.9922692669413834,0.9890882589501546,0.9884579209611132,1.0059021583323682,1.007652356836103,0.9932807395284562,1.006928289942442,0.9751182100301535,1.0039505833509885,0.9746784393401219,0.9864056577409656,0.9707530787364981,0.9279161559667553,1.013101367406211
15.75,0.9122794313775837,1.0093796751474735,1.000681120734459,1.0177236295885765,1.0067165569910765,1.0949178724535327,1.099332280267126,1.0028797721373321,0.9923733499639593,0.9954996191040777,0.9907812684574175,1.0059060427696038,0.994906206906224,1.0107159125184746,0.9894352359109777,0.9902312766642486,0.9797090652528703,0.9836169016780183,1.0071194749554877,0.9927207132017503,0.992156247940379,0.9795643305704573,1.008669159433848,0.9749328207332448,0.9795643305704573,0.9874121666834816,0.8872236031910041,0.9037876835115907
15.850000000000001,0.8890480664113509,1.012739648061222,0.9993628841335964,1.0206428002535053,1.0129611649852373,1.0841467003736167,1.086933526191872,0.9956640784082302,0.9858932260120289,0.990823763998173,0.9891802513361249,0.9879654811076736,1.0091167744975096,1.0051916880432912,0.9821917496688076,0.9846069987112956,0.9816772587485332,1.0274097849968271,1.009406933518197,0.9861933457155333,0.9853930265062071,0.9828205719047405,1.0064620359946328,0.973245324221504,0.983820970916422,0.9749920526545819,0.8874968375059538,1.0385094502216556
15.95,0.8696376510345585,1.016557232105375,1.002804333732637,1.0205229216310183,1.0167477545558954,1.0746171848046409,1.089929544716822,0.9864686551440301,0.9846200242885398,0.9921280201164481,0.990321585030034,1.014708458696614,0.9444268436158193,0.9959627031834222,0.9850998586083685,0.9874708046592869,0.9972086187969783,0.9795676511562166,0.9992699391370842,0.9890514353598991,0.9578339790227982,0.983095844684369,1.0006384505661858,0.9935392975276999,0.9821079504964864,1.0035750480077927,0.8552341112241542,1.0568899724332066
16.05,0.8509206011828547,1.0248843301031711,1.005323101600906,1.0231491160322541,1.0169190703318534,1.0600833914373313,1.07269679492472,0.9865189307162717,0.9789534227079348,0.9961801262553516,0.9844865952874854,0.9877479614930801,0.9728348767068857,0.9953882249816376,0.9823262886128498,0.9810579795329024,0.9845423451371691,1.0061454118835254,0.9887151369153147,0.9827304750229429,0.9917898255940113,0.9779917378011772,1.0016108092122593,0.9998735537958736,0.9711623812168452,0.9074836640404792,0.7665604329351903,0.8919975946882526
16.15,0.8289536015635216,1.0229066643556097,1.0092307422584856,1.0260176441180155,1.0259625825293004,1.057388984288468,1.073563325973542,0.9831552562804428,0.9789124549722088,0.9905166847939256,0.9802339331013723,0.9722500027376749,0.9946876001390966,0.9848515981550003,0.9820234347346145,0.987020273910514,0.9935863683647936,1.0015702987284898,1.0050964651169327,0.9892915644450136,0.977205545722038,0.9951005620544602,0.9967538001600925,0.9966147557441266,0.9973030256030659,0.9605188253642113,0.8135349732662582,0.9544008710625284
